"GCM","x_axis","y_axis","Distance","Within_circle"
"mpi_esm_lr",-0.142252656945108,0.0606951005009328,0.154659993640117,TRUE
"miroc_miroc5",-0.160613286622487,-0.0168009021081543,0.161489622426101,TRUE
"csiro_mk3_6_0",-0.0789585100150405,0.153967014518175,0.173032620807278,TRUE
"bnu_esm",0.287304924921511,-0.107068441960477,0.306606867418196,TRUE
"gfdl_esm2g",-0.101359102258017,0.308381086917809,0.324611402108984,TRUE
"ipsl_cm5a_lr",0.248923849498108,0.232020034549242,0.340288670515473,TRUE
"mohc_hadgem2_es",0.336671502773569,-0.0979236875032958,0.350623372515377,TRUE
"mpi_esm_mr",-0.21168452131906,-0.397604006524798,0.450443428823922,TRUE
"ncar_ccsm4",-0.0271093924146155,0.4804849351539,0.481249095653111,TRUE
"fio_esm",-0.384661070946929,0.314364038053938,0.496778509925314,TRUE
"ipsl_cm5a_mr",0.432408952858013,0.267401396275051,0.508410276490956,TRUE
"nimr_hadgem2_ao",0.469525522523795,-0.20675795895795,0.513033205449414,TRUE
"bcc_csm1_1",0.495930919708416,0.139558881608546,0.515193321539268,TRUE
"cesm1_cam5",0.511212693840032,0.100134415646079,0.520927364936767,TRUE
"bcc_csm1_1_m",-0.600319342301369,0.152823792577776,0.619466241468413,TRUE
"ncc_noresm1_m",-0.578645705931059,0.300542964733775,0.652040586653485,TRUE
"gfdl_esm2m",-0.701286706878844,-0.17536695301841,0.722880774025658,TRUE
"gfdl_cm3",0.833316067717533,-0.261184469249669,0.873288609620808,TRUE
"lasg_fgoals_g2",-0.918196674637239,0.054449407271986,0.919809692962166,TRUE
"giss_e2_h",-0.738661844374315,-0.624852399133934,0.967502889420956,TRUE
"mri_cgcm3",-1.01591479245826,-0.272878499241216,1.05192468403572,TRUE
"miroc_esm",1.07416556340337,-0.200439448088051,1.09270656168595,TRUE
"miroc_esm_chem",1.08894226414852,-0.239698648128083,1.11501152306302,TRUE
"cccma_canesm2",1.28696058967851,0.408611756532157,1.35027076061135,TRUE
"giss_e2_r",-1.40569924396903,-0.372859410425331,1.4543089439448,FALSE
