"GCM","x_axis","y_axis","Distance","Within_circle"
"bcc_csm1_1_m",-0.208547300917092,0.0216090066008576,0.209663840196826,TRUE
"mpi_esm_mr",-0.186930476343191,0.108495502007,0.216134858228938,TRUE
"mpi_esm_lr",-0.239329714047367,-0.103366752797834,0.260697904882189,TRUE
"ipsl_cm5a_lr",0.267156215976419,-0.0048167984544106,0.267199635632591,TRUE
"miroc_miroc5",-0.256143723548214,0.0974082713624106,0.274040103712863,TRUE
"nimr_hadgem2_ao",0.251581871738211,-0.153879480153114,0.294910719709362,TRUE
"bcc_csm1_1",0.25030908394445,0.164437679775314,0.299490213588021,TRUE
"csiro_mk3_6_0",0.316927790336736,-0.0722088468744606,0.325049752891255,TRUE
"ncar_ccsm4",-0.129143933212541,0.319735292324453,0.344831571413362,TRUE
"ncc_noresm1_m",-0.344318027722863,0.155615024405557,0.377850420187281,TRUE
"ipsl_cm5a_mr",0.401386450329208,0.111439577509806,0.416569156255532,TRUE
"cesm1_cam5",0.501624143971553,0.0495694660842289,0.504067370282057,TRUE
"bnu_esm",0.565561015681604,0.0815492737991974,0.571410138618474,TRUE
"gfdl_esm2g",-0.536648075269092,0.21694374194805,0.578839998497377,TRUE
"mohc_hadgem2_es",0.588732363734214,-0.494182398936376,0.768649490682577,TRUE
"giss_e2_h",-0.778122351543847,-0.0568452202777931,0.780195983737776,TRUE
"miroc_esm",0.894072983950664,-0.0974718575599513,0.899370481863081,TRUE
"fio_esm",-0.810423171235874,0.565847496975131,0.988417475720169,TRUE
"lasg_fgoals_g2",-0.970815721158962,-0.22848181651535,0.997340014702884,TRUE
"miroc_esm_chem",1.021903292149,-0.186469341323804,1.03877675838397,TRUE
"gfdl_esm2m",-1.04607797289355,-0.0781304160820835,1.04899165263134,TRUE
"gfdl_cm3",1.21862317514966,-0.29772140931776,1.25446422052524,TRUE
"mri_cgcm3",-1.26679581380565,-0.231932403567975,1.28785258228585,TRUE
"giss_e2_r",-1.29256694803329,-0.0268570204265464,1.2928459361789,TRUE
"cccma_canesm2",1.78798484276981,0.139713429495452,1.79343515086438,FALSE
