"GCM","x_axis","y_axis","Distance","Within_circle"
"csiro_mk3_6_0",-0.0789585100150405,-0.0722088468744606,0.10699796199337,TRUE
"mpi_esm_lr",-0.142252656945108,-0.103366752797834,0.175842270208022,TRUE
"miroc_miroc5",-0.160613286622487,0.0974082713624106,0.187843017356222,TRUE
"mpi_esm_mr",-0.21168452131906,0.108495502007,0.237868893556578,TRUE
"gfdl_esm2g",-0.101359102258017,0.21694374194805,0.239454076559522,TRUE
"ipsl_cm5a_lr",0.248923849498108,-0.0048167984544106,0.248970448841438,TRUE
"bnu_esm",0.287304924921511,0.0815492737991974,0.298654321819276,TRUE
"ncar_ccsm4",-0.0271093924146155,0.319735292324453,0.32088249611796,TRUE
"ipsl_cm5a_mr",0.432408952858013,0.111439577509806,0.446538108057227,TRUE
"nimr_hadgem2_ao",0.469525522523795,-0.153879480153114,0.494098280419428,TRUE
"cesm1_cam5",0.511212693840032,0.0495694660842289,0.513610309778783,TRUE
"bcc_csm1_1",0.495930919708416,0.164437679775314,0.522481796479766,TRUE
"mohc_hadgem2_es",0.336671502773569,-0.494182398936376,0.597966507589117,TRUE
"ncc_noresm1_m",-0.578645705931059,0.155615024405557,0.599205214274038,TRUE
"bcc_csm1_1_m",-0.600319342301369,0.0216090066008576,0.600708133711725,TRUE
"fio_esm",-0.384661070946929,0.565847496975131,0.684213073051852,TRUE
"gfdl_esm2m",-0.701286706878844,-0.0781304160820835,0.705625543161622,TRUE
"giss_e2_h",-0.738661844374315,-0.0568452202777931,0.740845934997889,TRUE
"gfdl_cm3",0.833316067717533,-0.29772140931776,0.884903218596455,TRUE
"lasg_fgoals_g2",-0.918196674637239,-0.22848181651535,0.946197164333649,TRUE
"mri_cgcm3",-1.01591479245826,-0.231932403567975,1.04205350407756,TRUE
"miroc_esm",1.07416556340337,-0.0974718575599513,1.07857888938078,TRUE
"miroc_esm_chem",1.08894226414852,-0.186469341323804,1.10479231980614,TRUE
"cccma_canesm2",1.28696058967851,0.139713429495452,1.29452207465421,TRUE
"giss_e2_r",-1.40569924396903,-0.0268570204265464,1.40595578310319,FALSE
